1455.62,QQQ,SOXX,TQQQ,SOXL,TECL,SGOV
2010-01-04,46.42,16.61,,,1.03,
2010-01-05,46.42,16.58,,,1.03,
2010-01-06,46.14,16.53,,,1.01,
2010-01-07,46.17,16.4,,,1.0,
2010-01-08,46.55,16.65,,,1.02,
2010-01-11,46.36,16.6,,,1.0,
2010-01-12,45.78,16.02,,,0.97,
2010-01-13,46.35,16.21,,,0.99,
2010-01-14,46.39,16.18,,,1.02,
2010-01-15,45.85,15.65,,,0.98,
2010-01-19,46.59,15.83,,,1.01,
2010-01-20,45.92,15.83,,,0.98,
2010-01-21,45.49,15.73,,,0.95,
2010-01-22,44.16,14.99,,,0.84,
2010-01-25,44.31,15.2,,,0.85,
2010-01-26,44.35,15.06,,,0.85,
2010-01-27,44.7,15.27,,,0.87,
2010-01-28,43.55,14.82,,,0.79,
2010-01-29,42.79,14.33,,,0.74,
2010-02-01,43.26,14.81,,,0.77,
2010-02-02,43.65,14.97,,,0.79,
2010-02-03,43.89,14.96,,,0.8,
2010-02-04,42.62,14.32,,,0.74,
2010-02-05,42.98,14.64,,,0.76,
2010-02-08,42.67,14.58,,,0.75,
2010-02-09,43.11,14.76,,,0.77,
2010-02-10,43.02,14.85,,,0.76,
2010-02-11,43.67,15.15,0.22,,0.8,
2010-02-12,43.76,15.29,0.22,,0.8,
2010-02-16,44.32,15.62,0.23,,0.84,
2010-02-17,44.57,15.61,0.23,,0.85,
2010-02-18,44.85,15.66,0.23,,0.87,
2010-02-19,44.83,15.71,0.23,,0.86,
2010-02-22,44.74,15.68,0.23,,0.86,
2010-02-23,44.16,15.27,0.22,,0.82,
2010-02-24,44.61,15.56,0.23,,0.85,
2010-02-25,44.6,15.5,0.23,,0.84,
2010-02-26,44.76,15.47,0.23,,0.84,
2010-03-01,45.41,15.84,0.24,,0.88,
2010-03-02,45.55,15.84,0.24,,0.87,
2010-03-03,45.6,15.76,0.25,,0.87,
2010-03-04,45.75,15.75,0.25,,0.89,
2010-03-05,46.44,15.92,0.26,,0.92,
2010-03-08,46.53,15.92,0.26,,0.93,
2010-03-09,46.79,15.87,0.26,,0.94,
2010-03-10,47.17,16.18,0.27,,0.96,
2010-03-11,47.35,16.08,0.27,,0.97,
2010-03-12,47.36,16.05,0.27,,0.97,
2010-03-15,47.24,15.88,0.27,,0.96,
2010-03-16,47.54,16.32,0.28,,0.98,
2010-03-17,47.67,16.58,0.28,,1.0,
2010-03-18,47.83,16.43,0.28,,1.0,
2010-03-19,47.49,16.2,0.28,,0.97,
2010-03-22,47.92,16.52,0.29,,1.0,
2010-03-23,48.25,16.85,0.29,,1.0,
2010-03-24,48.02,16.46,0.29,,0.98,
2010-03-25,47.95,16.45,0.29,,0.99,
2010-03-26,48.0,16.38,0.29,,0.98,
2010-03-29,48.23,16.49,0.29,,0.98,
2010-03-30,48.39,16.59,0.29,,0.99,
2010-03-31,48.16,16.47,0.29,,0.98,
2010-04-01,48.16,16.47,0.29,,0.97,
2010-04-05,48.61,16.94,0.3,,1.01,
2010-04-06,48.75,16.83,0.3,,1.01,
2010-04-07,48.63,16.9,0.3,,1.01,
2010-04-08,48.74,16.67,0.3,,1.01,
2010-04-09,49.03,16.85,0.3,,1.03,
2010-04-12,49.07,16.99,0.31,,1.04,
2010-04-13,49.32,17.15,0.31,,1.05,
2010-04-14,49.91,17.85,0.32,,1.11,
2010-04-15,50.13,17.93,0.33,,1.13,
2010-04-16,49.53,17.67,0.31,,1.08,
2010-04-19,49.5,17.51,0.31,,1.08,
2010-04-20,49.75,17.74,0.32,,1.1,
2010-04-21,50.03,17.51,0.32,,1.11,
2010-04-22,50.31,17.75,0.33,,1.12,
2010-04-23,50.52,17.76,0.33,,1.13,
2010-04-26,50.41,17.84,0.33,,1.13,
2010-04-27,49.34,17.27,0.31,,1.06,
2010-04-28,49.37,17.35,0.31,,1.07,
2010-04-29,50.23,17.57,0.33,,1.1,
2010-04-30,49.24,16.81,0.31,,1.03,
2010-05-03,49.93,17.16,0.32,,1.07,
2010-05-04,48.43,16.5,0.29,,0.98,
2010-05-05,48.18,16.33,0.29,,0.96,
2010-05-06,46.57,15.74,0.26,,0.86,
2010-05-07,45.41,15.54,0.24,,0.8,
2010-05-10,47.77,16.35,0.28,,0.92,
2010-05-11,47.72,16.26,0.28,,0.91,
2010-05-12,48.62,16.7,0.29,,0.98,
2010-05-13,47.85,16.31,0.28,,0.94,
2010-05-14,46.93,15.81,0.26,,0.89,
2010-05-17,47.08,16.02,0.26,,0.89,
2010-05-18,46.43,15.58,0.25,,0.86,
2010-05-19,46.06,15.67,0.25,,0.84,
2010-05-20,44.35,15.2,0.22,,0.75,
2010-05-21,44.84,15.43,0.22,,0.77,
2010-05-24,44.66,15.2,0.23,,0.75,
2010-05-25,44.7,15.25,0.22,,0.75,
2010-05-26,44.2,15.28,0.22,,0.73,
2010-05-27,45.87,15.96,0.24,,0.81,
2010-05-28,45.6,15.71,0.24,,0.79,
2010-06-01,45.18,15.37,0.23,,0.76,
2010-06-02,46.25,15.87,0.25,,0.82,
2010-06-03,46.69,16.06,0.25,,0.84,
2010-06-04,45.09,15.34,0.23,,0.76,
2010-06-07,44.27,14.78,0.21,,0.72,
2010-06-08,44.19,14.78,0.21,,0.71,
2010-06-09,43.82,14.61,0.21,,0.7,
2010-06-10,45.07,15.12,0.23,,0.75,
2010-06-11,45.5,15.34,0.23,,0.77,
2010-06-14,45.49,15.38,0.23,,0.77,
2010-06-15,46.71,16.14,0.25,,0.84,
2010-06-16,46.9,16.2,0.25,,0.85,
2010-06-17,47.05,16.22,0.26,,0.86,
2010-06-18,47.0,16.19,0.26,,0.86,
2010-06-21,46.6,15.99,0.25,,0.83,
2010-06-22,46.24,15.68,0.24,,0.8,
2010-06-23,46.05,15.74,0.24,,0.79,
2010-06-24,45.35,15.33,0.23,,0.75,
2010-06-25,45.27,15.37,0.23,,0.74,
2010-06-28,45.11,15.48,0.23,,0.74,
2010-06-29,43.37,14.82,0.2,,0.66,
2010-06-30,42.71,14.57,0.19,,0.62,
2010-07-01,42.59,14.54,0.19,,0.62,
2010-07-02,42.47,14.47,0.19,,0.61,
2010-07-06,42.6,14.43,0.19,,0.63,
2010-07-07,43.96,15.2,0.21,,0.7,
2010-07-08,44.2,15.18,0.21,,0.71,
2010-07-09,44.62,15.39,0.22,,0.72,
2010-07-12,44.75,15.49,0.22,,0.73,
2010-07-13,45.33,15.83,0.23,,0.77,
2010-07-14,45.56,15.81,0.23,,0.79,
2010-07-15,45.6,15.78,0.23,,0.79,
2010-07-16,44.34,15.32,0.21,,0.72,
2010-07-19,44.72,15.73,0.22,,0.75,
2010-07-20,45.26,15.71,0.23,,0.76,
2010-07-21,44.64,15.39,0.22,,0.73,
2010-07-22,45.77,15.91,0.23,,0.78,
2010-07-23,46.06,16.03,0.24,,0.8,
2010-07-26,46.44,16.29,0.24,,0.82,
2010-07-27,46.42,16.15,0.24,,0.82,
2010-07-28,46.05,15.88,0.24,,0.79,
2010-07-29,45.71,15.49,0.23,,0.77,
2010-07-30,45.81,15.33,0.23,,0.76,
2010-08-02,46.67,15.56,0.25,,0.81,
2010-08-03,46.47,15.42,0.24,,0.8,
2010-08-04,46.94,15.57,0.25,,0.82,
2010-08-05,46.83,15.53,0.25,,0.81,
2010-08-06,46.76,15.53,0.25,,0.8,
2010-08-09,47.08,15.63,0.25,,0.81,
2010-08-10,46.67,15.25,0.25,,0.77,
2010-08-11,45.4,14.65,0.23,,0.71,
2010-08-12,45.04,14.43,0.22,,0.67,
2010-08-13,44.72,14.33,0.22,,0.66,
2010-08-16,44.8,14.37,0.22,,0.67,
2010-08-17,45.37,14.57,0.23,,0.69,
2010-08-18,45.55,14.74,0.23,,0.7,
2010-08-19,44.86,14.53,0.22,,0.68,
2010-08-20,44.92,14.53,0.22,,0.68,
2010-08-23,44.48,14.38,0.21,,0.66,
2010-08-24,43.65,14.16,0.2,,0.62,
2010-08-25,44.07,14.27,0.21,,0.63,
2010-08-26,43.54,14.06,0.2,,0.61,
2010-08-27,44.07,14.37,0.21,,0.64,
2010-08-30,43.61,13.98,0.2,,0.61,
2010-08-31,43.46,13.72,0.2,,0.6,
2010-09-01,44.76,14.12,0.22,,0.65,
2010-09-02,45.26,14.4,0.22,,0.67,
2010-09-03,46.01,14.68,0.23,,0.7,
2010-09-07,45.7,14.34,0.23,,0.69,
2010-09-08,46.25,14.27,0.24,,0.69,
2010-09-09,46.43,14.3,0.24,,0.7,
2010-09-10,46.6,14.12,0.24,,0.7,
2010-09-13,47.25,14.57,0.25,,0.74,
2010-09-14,47.45,14.84,0.26,,0.76,
2010-09-15,47.75,14.82,0.26,,0.77,
2010-09-16,47.94,14.94,0.26,,0.78,
2010-09-17,47.99,14.95,0.27,,0.79,
2010-09-20,48.83,15.08,0.28,,0.82,
2010-09-21,48.82,15.11,0.28,,0.82,
2010-09-22,48.69,14.87,0.28,,0.8,
2010-09-23,48.67,14.96,0.28,,0.81,
2010-09-24,49.66,15.63,0.29,,0.86,
2010-09-27,49.39,15.55,0.29,,0.85,
2010-09-28,49.37,15.82,0.29,,0.86,
2010-09-29,49.29,15.86,0.29,,0.86,
2010-09-30,49.07,15.77,0.28,,0.84,
2010-10-01,49.01,15.75,0.28,,0.84,
2010-10-04,48.48,15.54,0.27,,0.81,
2010-10-05,49.66,15.93,0.29,,0.86,
2010-10-06,49.23,15.69,0.29,,0.85,
2010-10-07,49.41,15.75,0.29,,0.85,
2010-10-08,49.75,15.9,0.3,,0.87,
2010-10-11,49.77,16.02,0.3,,0.87,
2010-10-12,50.11,16.14,0.3,,0.89,
2010-10-13,50.52,16.11,0.31,,0.92,
2010-10-14,50.42,16.07,0.31,,0.92,
2010-10-15,51.49,16.13,0.33,,0.97,
2010-10-18,51.3,16.02,0.33,,0.98,
2010-10-19,50.82,15.8,0.31,,0.93,
2010-10-20,51.19,15.91,0.32,,0.95,
2010-10-21,51.29,15.81,0.32,,0.95,
2010-10-22,51.64,16.12,0.33,,0.97,
2010-10-25,51.89,16.31,0.33,,0.98,
2010-10-26,52.03,16.24,0.34,,0.98,
2010-10-27,52.19,16.75,0.34,,1.0,
2010-10-28,52.3,16.76,0.34,,1.0,
2010-10-29,52.18,16.86,0.34,,1.01,
2010-11-01,52.22,16.81,0.34,,1.02,
2010-11-02,52.78,16.92,0.35,,1.04,
2010-11-03,53.02,17.09,0.36,,1.06,
2010-11-04,53.67,17.63,0.37,,1.11,
2010-11-05,53.67,17.74,0.37,,1.11,
2010-11-08,53.74,17.74,0.37,,1.12,
2010-11-09,53.45,17.55,0.36,,1.1,
2010-11-10,53.72,17.53,0.37,,1.11,
2010-11-11,53.38,17.34,0.36,,1.05,
2010-11-12,52.51,17.33,0.35,,1.01,
2010-11-15,52.31,17.2,0.34,,1.0,
2010-11-16,51.45,16.95,0.32,,0.94,
2010-11-17,51.6,16.94,0.33,,0.94,
2010-11-18,52.43,17.25,0.34,,0.99,
2010-11-19,52.47,17.51,0.34,,1.0,
2010-11-22,52.91,17.74,0.35,,1.02,
2010-11-23,52.07,17.61,0.34,,0.98,
2010-11-24,53.12,18.05,0.36,,1.03,
2010-11-26,52.77,17.94,0.35,,1.02,
2010-11-29,52.73,17.91,0.35,,1.0,
2010-11-30,52.09,17.68,0.34,,0.96,
2010-12-01,53.19,18.22,0.36,,1.02,
2010-12-02,53.73,18.58,0.37,,1.07,
2010-12-03,53.87,18.67,0.37,,1.08,
2010-12-06,53.85,18.66,0.37,,1.08,
2010-12-07,53.88,18.64,0.37,,1.08,
2010-12-08,54.08,18.8,0.38,,1.1,
2010-12-09,54.13,18.86,0.38,,1.1,
2010-12-10,54.49,18.86,0.38,,1.12,
2010-12-13,54.3,18.73,0.38,,1.1,
2010-12-14,54.4,18.61,0.38,,1.1,
2010-12-15,54.16,18.41,0.38,,1.09,
2010-12-16,54.58,18.51,0.38,,1.11,
2010-12-17,54.52,18.63,0.39,,1.12,
2010-12-20,54.56,18.47,0.39,,1.12,
2010-12-21,54.89,18.59,0.39,,1.15,
2010-12-22,54.88,18.61,0.39,,1.14,
2010-12-23,54.74,18.56,0.39,,1.14,
2010-12-27,54.77,18.58,0.39,,1.14,
2010-12-28,54.67,18.5,0.39,,1.14,
2010-12-29,54.79,18.51,0.39,,1.15,
2010-12-30,54.66,18.56,0.39,,1.14,
2010-12-31,54.46,18.57,0.39,,1.14,
2011-01-03,55.31,18.67,0.4,,1.17,
2011-01-04,55.27,18.71,0.4,,1.18,
2011-01-05,55.74,18.77,0.41,,1.2,
2011-01-06,55.92,19.11,0.42,,1.23,
2011-01-07,55.87,19.16,0.41,,1.22,
2011-01-10,56.08,19.37,0.42,,1.23,
2011-01-11,56.16,19.42,0.42,,1.24,
2011-01-12,56.56,19.8,0.43,,1.27,
2011-01-13,56.58,19.81,0.43,,1.27,
2011-01-14,57.0,20.34,0.44,,1.3,
2011-01-18,57.16,20.28,0.44,,1.31,
2011-01-19,56.51,19.79,0.43,,1.28,
2011-01-20,56.11,19.59,0.42,,1.25,
2011-01-21,55.68,19.45,0.41,,1.23,
2011-01-24,56.45,19.9,0.43,,1.28,
2011-01-25,56.53,19.76,0.43,,1.29,
2011-01-26,56.83,19.92,0.43,,1.31,
2011-01-27,57.18,20.31,0.44,,1.34,
2011-01-28,55.73,19.75,0.41,,1.25,
2011-01-31,56.0,19.83,0.42,,1.27,
2011-02-01,57.05,20.32,0.44,,1.33,
2011-02-02,56.96,20.43,0.44,,1.34,
2011-02-03,57.06,20.45,0.44,,1.35,
2011-02-04,57.38,20.88,0.45,,1.38,
2011-02-07,57.65,20.79,0.45,,1.4,
2011-02-08,58.03,20.79,0.46,,1.42,
2011-02-09,57.93,20.65,0.46,,1.41,
2011-02-10,58.02,20.67,0.46,,1.38,
2011-02-11,58.44,20.84,0.47,,1.4,
2011-02-14,58.58,21.01,0.47,,1.41,
2011-02-15,58.5,20.8,0.47,,1.39,
2011-02-16,58.88,21.01,0.48,,1.42,
2011-02-17,58.86,21.33,0.48,,1.42,
2011-02-18,58.73,21.28,0.48,,1.42,
2011-02-22,57.03,20.45,0.44,,1.31,
2011-02-23,56.56,20.05,0.43,,1.25,
2011-02-24,56.86,20.37,0.43,,1.27,
2011-02-25,57.65,20.89,0.45,,1.32,
2011-02-28,57.77,20.69,0.45,,1.33,
2011-03-01,56.84,20.29,0.43,,1.26,
2011-03-02,57.14,20.55,0.44,,1.27,
2011-03-03,58.27,20.94,0.46,,1.34,
2011-03-04,57.97,20.77,0.46,,1.31,
2011-03-07,57.19,20.2,0.44,,1.26,
2011-03-08,57.42,20.22,0.44,,1.28,
2011-03-09,57.03,19.59,0.43,,1.25,
2011-03-10,56.14,19.1,0.41,,1.17,
2011-03-11,56.49,19.31,0.42,,1.19,
2011-03-14,56.29,19.27,0.42,,1.18,
2011-03-15,55.49,19.02,0.4,,1.13,
2011-03-16,54.15,18.62,0.37,,1.04,
2011-03-17,54.65,18.84,0.38,,1.06,
2011-03-18,54.45,18.92,0.38,,1.07,
2011-03-21,55.5,19.26,0.4,,1.12,
2011-03-22,55.4,19.08,0.4,,1.1,
2011-03-23,55.71,19.26,0.41,,1.12,
2011-03-24,56.7,19.73,0.43,,1.17,
2011-03-25,56.84,19.66,0.43,,1.18,
2011-03-28,56.53,19.66,0.42,,1.16,
2011-03-29,57.08,19.86,0.44,,1.18,
2011-03-30,57.35,19.88,0.44,,1.19,
2011-03-31,57.43,19.7,0.44,,1.18,
2011-04-01,57.46,19.48,0.44,,1.18,
2011-04-04,57.27,19.31,0.44,,1.15,
2011-04-05,57.12,19.74,0.43,,1.15,
2011-04-06,57.26,20.04,0.44,,1.18,
2011-04-07,57.22,19.98,0.44,,1.18,
2011-04-08,56.95,19.81,0.43,,1.16,
2011-04-11,56.76,19.64,0.43,,1.15,
2011-04-12,56.37,19.23,0.42,,1.12,
2011-04-13,56.85,19.27,0.43,,1.14,
2011-04-14,56.75,19.3,0.43,,1.13,
2011-04-15,56.65,19.4,0.42,,1.12,
2011-04-18,56.25,19.06,0.42,,1.09,
2011-04-19,56.6,19.14,0.42,,1.1,
2011-04-20,57.88,19.95,0.45,,1.19,
2011-04-21,58.34,19.97,0.46,,1.22,
2011-04-25,58.49,19.98,0.47,,1.23,
2011-04-26,58.82,20.31,0.47,,1.26,
2011-04-27,59.22,20.29,0.48,,1.28,
2011-04-28,59.13,20.19,0.48,,1.28,
2011-04-29,59.08,20.26,0.48,,1.28,
2011-05-02,58.97,20.08,0.48,,1.26,
2011-05-03,58.69,19.83,0.47,,1.25,
2011-05-04,58.6,19.82,0.47,,1.25,
2011-05-05,58.28,19.88,0.46,,1.23,
2011-05-06,58.47,20.03,0.47,,1.24,
2011-05-09,58.69,19.95,0.47,,1.25,
2011-05-10,59.19,20.05,0.48,,1.28,
2011-05-11,58.76,19.9,0.47,,1.25,
2011-05-12,59.11,20.16,0.48,,1.28,
2011-05-13,58.41,19.91,0.46,,1.23,
2011-05-16,57.4,19.63,0.44,,1.17,
2011-05-17,57.56,19.39,0.44,,1.16,
2011-05-18,58.04,19.74,0.45,,1.19,
2011-05-19,58.21,19.58,0.46,,1.2,
2011-05-20,57.77,19.54,0.45,,1.18,
2011-05-23,56.92,19.14,0.43,,1.13,
2011-05-24,56.57,18.97,0.42,,1.11,
2011-05-25,56.79,19.14,0.43,,1.13,
2011-05-26,57.14,19.32,0.43,,1.15,
2011-05-27,57.43,19.55,0.44,,1.17,
2011-05-31,58.36,19.85,0.46,,1.22,
2011-06-01,57.09,19.27,0.43,,1.14,
2011-06-02,57.21,19.25,0.43,,1.14,
2011-06-03,56.35,18.91,0.41,,1.09,
2011-06-06,55.89,18.77,0.4,,1.07,
2011-06-07,55.79,18.85,0.4,,1.06,
2011-06-08,55.39,18.48,0.39,,1.03,
2011-06-09,55.49,18.5,0.39,,1.03,
2011-06-10,54.64,18.2,0.38,,0.99,
2011-06-13,54.64,18.04,0.38,,0.98,
2011-06-14,55.34,18.36,0.39,,1.02,
2011-06-15,54.29,18.02,0.37,,0.97,
2011-06-16,54.08,17.81,0.36,,0.95,
2011-06-17,53.79,17.55,0.36,,0.94,
2011-06-20,54.07,17.57,0.37,,0.95,
2011-06-21,55.23,17.99,0.39,,1.01,
2011-06-22,54.83,17.92,0.38,,0.99,
2011-06-23,55.34,18.14,0.39,,1.02,
2011-06-24,54.38,17.72,0.37,,0.96,
2011-06-27,55.25,17.81,0.39,,1.0,
2011-06-28,56.07,18.05,0.41,,1.04,
2011-06-29,56.3,18.08,0.41,,1.05,
2011-06-30,57.05,18.5,0.43,,1.1,
2011-07-01,57.91,18.9,0.45,,1.15,
2011-07-05,58.2,18.75,0.45,,1.16,
2011-07-06,58.39,18.6,0.46,,1.18,
2011-07-07,59.19,18.95,0.48,,1.22,
2011-07-08,59.03,18.69,0.47,,1.21,
2011-07-11,57.96,18.37,0.45,,1.14,
2011-07-12,57.52,17.84,0.44,,1.11,
2011-07-13,57.76,17.78,0.44,,1.12,
2011-07-14,57.09,17.52,0.43,,1.09,
2011-07-15,57.85,17.59,0.45,,1.13,
2011-07-18,57.54,17.38,0.44,,1.12,
2011-07-19,58.85,17.92,0.47,,1.21,
2011-07-20,58.6,17.85,0.46,,1.19,
2011-07-21,58.99,17.98,0.47,,1.21,
2011-07-22,59.6,18.42,0.49,,1.26,
2011-07-25,59.48,18.2,0.48,,1.25,
2011-07-26,59.63,18.33,0.49,,1.26,
2011-07-27,58.09,17.67,0.45,,1.15,
2011-07-28,58.19,17.64,0.45,,1.15,
2011-07-29,58.0,17.49,0.45,,1.13,
2011-08-01,57.73,17.47,0.44,,1.12,
2011-08-02,56.27,16.96,0.41,,1.04,
2011-08-03,56.81,17.16,0.42,,1.08,
2011-08-04,54.17,16.17,0.36,,0.93,
2011-08-05,53.83,15.85,0.35,,0.9,
2011-08-08,50.59,15.0,0.29,,0.75,
2011-08-09,53.03,15.67,0.33,,0.85,
2011-08-10,50.86,15.37,0.29,,0.75,
2011-08-11,53.1,16.13,0.33,,0.85,
2011-08-12,53.57,16.06,0.34,,0.87,
2011-08-15,54.36,16.37,0.35,,0.92,
2011-08-16,53.9,16.08,0.34,,0.88,
2011-08-17,53.58,15.97,0.34,,0.86,
2011-08-18,50.95,15.05,0.29,,0.73,
2011-08-19,50.03,14.77,0.27,,0.67,
2011-08-22,50.21,14.86,0.28,,0.68,
2011-08-23,52.28,15.63,0.31,,0.76,
2011-08-24,52.69,15.64,0.32,,0.77,
2011-08-25,51.83,15.23,0.3,,0.74,
2011-08-26,53.13,15.65,0.32,,0.79,
2011-08-29,54.61,16.2,0.35,,0.86,
2011-08-30,54.97,16.2,0.36,,0.86,
2011-08-31,55.06,16.11,0.36,,0.87,
2011-09-01,54.56,15.85,0.35,,0.84,
2011-09-02,53.28,15.47,0.33,,0.78,
2011-09-06,53.29,15.37,0.33,,0.76,
2011-09-07,54.64,16.02,0.35,,0.83,
2011-09-08,54.39,15.95,0.34,,0.82,
2011-09-09,53.18,15.78,0.32,,0.76,
2011-09-12,53.86,16.24,0.33,,0.79,
2011-09-13,54.58,16.56,0.35,,0.82,
2011-09-14,55.36,16.99,0.36,,0.87,
2011-09-15,56.18,17.26,0.38,,0.91,
2011-09-16,56.59,17.28,0.39,,0.93,
2011-09-19,56.61,17.1,0.39,,0.93,
2011-09-20,56.36,16.88,0.38,,0.92,
2011-09-21,55.38,16.54,0.36,,0.88,
2011-09-22,53.58,15.98,0.33,,0.8,
2011-09-23,54.15,16.27,0.34,,0.82,
2011-09-26,54.78,16.22,0.35,,0.86,
2011-09-27,55.35,16.52,0.36,,0.89,
2011-09-28,54.53,16.06,0.34,,0.85,
2011-09-29,53.88,15.85,0.33,,0.84,
2011-09-30,52.49,15.31,0.31,,0.77,
2011-10-03,51.14,14.74,0.28,,0.71,
2011-10-04,52.19,15.33,0.3,,0.76,
2011-10-05,53.53,15.81,0.32,,0.82,
2011-10-06,54.43,16.01,0.34,,0.86,
2011-10-07,54.07,16.08,0.33,,0.84,
2011-10-10,55.94,16.53,0.37,,0.93,
2011-10-11,56.32,16.52,0.38,,0.95,
2011-10-12,56.6,16.64,0.38,,0.96,
2011-10-13,57.12,16.98,0.39,,0.99,
2011-10-14,58.18,17.17,0.41,,1.06,
2011-10-17,57.28,16.72,0.39,,1.0,
2011-10-18,57.99,17.06,0.41,,1.03,
2011-10-19,56.87,16.72,0.39,,0.96,
2011-10-20,56.59,16.43,0.38,,0.95,
2011-10-21,57.3,16.78,0.39,,0.98,
2011-10-24,58.49,17.34,0.42,,1.04,
2011-10-25,57.34,17.05,0.4,,0.99,
2011-10-26,57.27,17.11,0.39,,1.01,
2011-10-27,58.85,17.83,0.43,,1.1,
2011-10-28,58.94,17.9,0.43,,1.1,
2011-10-31,57.95,17.47,0.41,,1.04,
2011-11-01,56.44,16.91,0.37,,0.96,
2011-11-02,56.92,16.97,0.38,,0.99,
2011-11-03,58.1,17.48,0.41,,1.06,
2011-11-04,57.8,17.68,0.4,,1.05,
2011-11-07,58.21,17.67,0.41,,1.07,
2011-11-08,58.88,17.75,0.42,,1.1,
2011-11-09,56.81,16.97,0.38,,0.98,
2011-11-10,56.78,17.08,0.38,,0.98,
2011-11-11,57.85,17.68,0.4,,1.04,
2011-11-14,57.49,17.49,0.39,,1.03,
2011-11-15,58.13,17.71,0.4,,1.07,
2011-11-16,57.17,17.65,0.38,,1.03,
2011-11-17,55.83,16.96,0.36,,0.96,
2011-11-18,55.4,16.8,0.35,,0.93,
2011-11-21,54.34,16.49,0.33,,0.88,
2011-11-22,54.52,16.28,0.33,,0.87,
2011-11-23,53.29,15.77,0.31,,0.81,
2011-11-25,52.88,15.57,0.3,,0.79,
2011-11-28,54.72,16.05,0.33,,0.87,
2011-11-29,54.38,15.95,0.33,,0.86,
2011-11-30,56.39,16.84,0.36,,0.96,
2011-12-01,56.78,16.96,0.37,,0.97,
2011-12-02,56.62,16.96,0.37,,0.97,
2011-12-05,57.24,17.1,0.38,,1.01,
2011-12-06,57.08,17.06,0.38,,1.01,
2011-12-07,57.08,17.28,0.38,,1.01,
2011-12-08,56.12,16.77,0.36,,0.96,
2011-12-09,57.02,17.0,0.38,,1.0,
2011-12-12,56.38,16.54,0.36,,0.96,
2011-12-13,55.76,16.15,0.35,,0.93,
2011-12-14,54.89,15.9,0.34,,0.88,
2011-12-15,54.74,15.86,0.33,,0.87,
2011-12-16,54.86,16.01,0.34,,0.88,
2011-12-19,54.32,15.55,0.33,,0.85,
2011-12-20,55.93,16.24,0.36,,0.92,
2011-12-21,55.13,16.07,0.34,,0.87,
2011-12-22,55.6,16.58,0.35,,0.9,
2011-12-23,56.08,16.65,0.36,,0.92,
2011-12-27,56.24,16.63,0.36,,0.93,
2011-12-28,55.59,16.38,0.35,,0.9,
2011-12-29,55.99,16.53,0.36,,0.92,
2011-12-30,55.83,16.47,0.35,,0.91,
2012-01-03,56.9,16.67,0.37,,0.95,
2012-01-04,57.14,16.67,0.38,,0.97,
2012-01-05,57.61,16.9,0.39,,0.99,
2012-01-06,57.81,16.94,0.39,,0.99,
2012-01-09,57.62,17.29,0.39,,0.99,
2012-01-10,58.04,17.46,0.4,,1.0,
2012-01-11,58.16,17.52,0.4,,1.01,
2012-01-12,58.39,17.71,0.4,,1.02,
2012-01-13,58.18,17.35,0.4,,1.0,
2012-01-17,58.71,17.4,0.41,,1.01,
2012-01-18,59.49,18.28,0.43,,1.07,
2012-01-19,59.86,18.64,0.44,,1.09,
2012-01-20,59.77,18.73,0.43,,1.1,
2012-01-23,59.79,18.67,0.43,,1.12,
2012-01-24,59.68,18.74,0.43,,1.12,
2012-01-25,60.43,18.82,0.45,,1.15,
2012-01-26,60.22,18.62,0.44,,1.13,
2012-01-27,60.4,18.68,0.45,,1.14,
2012-01-30,60.45,18.49,0.45,,1.15,
2012-01-31,60.53,18.5,0.45,,1.16,
2012-02-01,61.02,18.92,0.46,,1.19,
2012-02-02,61.21,19.02,0.47,,1.2,
2012-02-03,62.05,19.32,0.48,,1.25,
2012-02-06,62.0,19.1,0.48,,1.25,
2012-02-07,62.13,19.11,0.49,,1.26,
2012-02-08,62.46,19.34,0.49,,1.29,
2012-02-09,62.91,19.4,0.5,,1.33,
2012-02-10,62.47,19.02,0.49,,1.29,
2012-02-13,63.05,19.08,0.51,,1.32,
2012-02-14,63.21,19.15,0.51,,1.33,
2012-02-15,62.77,19.25,0.5,,1.31,
2012-02-16,63.63,19.73,0.52,,1.37,
2012-02-17,63.43,19.55,0.52,,1.36,
2012-02-21,63.61,19.28,0.52,,1.38,
2012-02-22,63.32,19.21,0.51,,1.36,
2012-02-23,63.74,19.25,0.52,,1.37,
2012-02-24,63.96,19.19,0.53,,1.39,
2012-02-27,64.05,19.21,0.53,,1.4,
2012-02-28,64.7,19.52,0.55,,1.43,
2012-02-29,64.41,19.23,0.54,,1.41,
2012-03-01,64.92,19.24,0.55,,1.44,
2012-03-02,64.87,19.02,0.55,,1.43,
2012-03-05,64.2,18.57,0.53,,1.38,
2012-03-06,63.57,18.4,0.52,,1.34,
2012-03-07,64.06,18.67,0.53,,1.37,
2012-03-08,64.75,18.94,0.55,,1.41,
2012-03-09,65.02,19.15,0.55,,1.43,
2012-03-12,65.05,18.97,0.55,,1.44,
2012-03-13,66.26,19.38,0.59,,1.53,
2012-03-14,66.49,19.32,0.59,,1.56,
2012-03-15,66.68,19.7,0.6,,1.57,
2012-03-16,66.52,19.73,0.6,,1.57,
2012-03-19,66.99,19.87,0.61,,1.61,
2012-03-20,67.11,19.72,0.61,,1.61,
2012-03-21,67.12,19.8,0.61,,1.6,
2012-03-22,66.98,19.69,0.61,,1.59,
2012-03-23,66.94,19.73,0.61,,1.59,
